lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
286.5		0.420613
286		1.20795
285.5		1.40977
285		-4.8452
284.5		0.864609
284		-1.74847
283.5		-0.142729
283		0.856837
282.5		0.824063
282		-0.301206
281.5		-1.62763
281		0.575695
280.5		-0.796378
280		2.85237
279.5		-0.0192737
279		0.705628
278.5		0.335008
278		0.678579
277.5		0.409048
277		1.20433
276.5		1.05449
276		0.918332
275.5		-6.54036
275		0.77763
274.5		0.282217
274		0.128549
273.5		-0.186108
273		3.1314
272.5		-0.376195
272		-24.7753
271.5		0.515774
271		16.2915
270.5		43.8274
270		0.535342
269.5		0.58505
269		0.394393
268.5		0.562879
268		0.229534
267.5		0.387136
267		0.175143
266.5		0.558711
266		1.97887
265.5		0.505559
265		0.359571
264.5		-9.36195
264		-0.263611
263.5		0.784021
263		0.972172
262.5		0.706988
262		-31.0225
261.5		0.846953
261		0.61442
260.5		0.451777
260		-6.34314
259.5		-7.33245
259		0.178311
258.5		0.516768
258		-0.678822
257.5		-0.36104
257		23.6804
256.5		0.659908
256		0.555823
255.5		-2.72724
255		0.618427
254.5		0.316536
254		-0.102517
253.5		0.9168
253		0.29401
252.5		0.568705
252		0.106176
251.5		0.212146
251		-0.563923
250.5		0.362877
250		1.29679
249.5		7.9241
249		0.026417
248.5		1.29033
248		0.464727
247.5		0.284812
247		0.474685
246.5		0.213443
246		0.159006
245.5		-0.165267
245		-0.0334681
244.5		-0.525279
244		0.133093
243.5		-2.00883
243		0.125007
242.5		1.8645
242		0.867234
241.5		0.0467198
241		-39.105
240.5		1.25158
240		0.436632
239.5		1.05875
239		2.54698
238.5		2.08099
238		0.359994
237.5		0.203846
237		-13.1127
236.5		1.01771
236		1.61419
235.5		0.340141
235		-0.0326483
234.5		-0.693148
234		1.87537
233.5		0.148762
233		0.107818
232.5		-0.0684509
232		-1.29371
231.5		0.0502034
231		4.55856
230.5		0.378692
230		2.07187
229.5		-0.162632
229		0.808537
228.5		0.629854
228		2.2268
227.5		0.971014
227		-11.2555
226.5		0.312154
226		0.707956
225.5		-0.214393
225		-0.12053
224.5		3.77192
224		2.65926
223.5		0.18598
223		0.676626
222.5		0.106503
222		4.1418
221.5		0.442789
221		4.50949
220.5		-0.414222
220		0.383458
219.5		-2.27147
219		0.326186
218.5		0.620914
218		0.226598
217.5		1.72907
217		0.0369128
216.5		0.310815
216		0.0406972
215.5		1.95752
215		0.0297341
214.5		-0.493443
214		0.504007
213.5		-0.0502513
213		-15.1006
212.5		0.316048
212		-1.39418
211.5		0.757388
211		0.858538
210.5		0.034108
210		0.236113
209.5		-0.0948342
209		0.327649
208.5		0.338037
208		0.10288
207.5		-0.00170543
207		-0.48203
206.5		-1.02837
206		-0.153127
205.5		0.821445
205		0.340245
204.5		-0.0898539
204		0.318801
203.5		1.64709
203		-0.0469382
202.5		1.1342
202		-0.233334
201.5		0.167314
201		0.330283
200.5		-0.420654
200		-0.0881615
