lambda		value

Calibration:
lambda:	800
Abs:	0.0002

Data:
#
808.5		0.850911
808		0.85004
807.5		0.851251
807		0.849385
806.5		0.851737
806		0.852523
805.5		0.848576
805		0.851692
804.5		0.850045
804		0.850505
803.5		0.851151
803		0.84955
802.5		0.85147
802		0.846991
801.5		0.850345
801		0.853292
800.5		0.848739
800		0.85167
799.5		0.84917
799		0.848687
798.5		0.850875
798		0.850375
797.5		0.851718
797		0.851189
796.5		0.850849
796		0.850569
795.5		0.850594
795		0.8522
794.5		0.851245
794		0.85018
793.5		0.851397
793		0.85197
792.5		0.851859
792		0.853209
791.5		0.849945
791		0.849194
790.5		0.851179
790		0.849412
789.5		0.853944
789		0.851238
788.5		0.8536
788		0.851682
787.5		0.852052
787		0.851574
786.5		0.850743
786		0.850413
785.5		0.852703
785		0.848965
784.5		0.851867
784		0.852994
783.5		0.851102
783		0.854615
782.5		0.852196
782		0.851376
781.5		0.852451
781		0.852299
780.5		0.852583
780		0.851231
779.5		0.85248
779		0.85499
778.5		0.852616
778		0.854889
777.5		0.850513
777		0.851405
776.5		0.853809
776		0.851608
775.5		0.852294
775		0.854745
774.5		0.85295
774		0.856329
773.5		0.852912
773		0.852604
772.5		0.853437
772		0.851472
771.5		0.855959
771		0.852604
770.5		0.85208
770		0.854223
769.5		0.854495
769		0.853727
768.5		0.854341
768		0.851284
767.5		0.85414
767		0.852382
766.5		0.853627
766		0.855162
765.5		0.853812
765		0.849682
764.5		0.85361
764		0.854113
763.5		0.856245
763		0.851944
762.5		0.854239
762		0.854924
761.5		0.85148
761		0.855179
760.5		0.854995
760		0.855776
759.5		0.854882
759		0.853052
758.5		0.85511
758		0.852883
757.5		0.854287
757		0.855395
756.5		0.852798
756		0.854953
755.5		0.853547
755		0.854486
754.5		0.854911
754		0.852693
753.5		0.855464
753		0.854341
752.5		0.852886
752		0.855225
751.5		0.852215
751		0.855652
750.5		0.85236
750		0.854347
749.5		0.855779
749		0.853134
748.5		0.85473
748		0.854303
747.5		0.855937
747		0.857043
746.5		0.854026
746		0.854985
745.5		0.85547
745		0.855002
744.5		0.85489
744		0.853888
743.5		0.854805
743		0.855159
742.5		0.855187
742		0.85516
741.5		0.854808
741		0.854214
740.5		0.855826
740		0.854781
739.5		0.856378
739		0.855376
738.5		0.85433
738		0.856761
737.5		0.855984
737		0.854008
736.5		0.857679
736		0.856154
735.5		0.856776
735		0.857496
734.5		0.854793
734		0.857608
733.5		0.854592
733		0.856185
732.5		0.856679
732		0.853522
731.5		0.857002
731		0.855151
730.5		0.857325
