lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
898.5		0.0398522
898		0.0497281
897.5		0.0314441
897		0.0451414
896.5		0.0341758
896		0.0369927
895.5		0.0336836
895		0.0406673
894.5		0.0349538
894		0.0316618
893.5		0.038015
893		0.0447792
892.5		0.0358959
892		0.0304225
891.5		0.0352906
891		0.0395509
890.5		0.0388388
890		0.0366765
889.5		0.045313
889		0.0342129
888.5		0.0408247
888		0.0459701
887.5		0.0388291
887		0.0451091
886.5		0.0404326
886		0.0316991
885.5		0.0469899
885		0.0356897
884.5		0.0370708
884		0.0326422
883.5		0.0277667
883		0.0413368
882.5		0.0361507
882		0.0394605
881.5		0.0441962
881		0.0440195
880.5		0.0322061
880		0.0373377
879.5		0.0346926
879		0.0450167
878.5		0.0373232
878		0.0420472
877.5		0.0421536
877		0.0385086
876.5		0.0457293
876		0.0413098
875.5		0.0422121
875		0.0369431
874.5		0.040494
874		0.0394922
873.5		0.0392535
873		0.0331079
872.5		0.0382828
872		0.0346372
871.5		0.0335941
871		0.0398503
870.5		0.0407312
870		0.0396158
869.5		0.0412011
869		0.0359928
868.5		0.038346
868		0.0372144
867.5		0.0407715
867		0.0337527
866.5		0.0354567
866		0.0382356
865.5		0.0411671
865		0.0372233
864.5		0.0382941
864		0.0324093
863.5		0.0360423
863		0.0361865
862.5		0.0369446
862		0.0376312
861.5		0.0331706
861		0.034462
860.5		0.0366954
860		0.0319223
859.5		0.0354546
859		0.0327186
858.5		0.0313803
858		0.0339319
857.5		0.0351297
857		0.031371
856.5		0.0315998
856		0.0320024
855.5		0.0329572
855		0.0324019
854.5		0.0325517
854		0.0337958
853.5		0.0322293
853		0.0314235
852.5		0.0290612
852		0.0294205
851.5		0.0314703
851		0.030707
850.5		0.0302671
850		0.030192
849.5		0.0289211
849		0.0304288
848.5		0.0305058
848		0.0293102
847.5		0.030309
847		0.029702
846.5		0.0296639
846		0.030315
845.5		0.0288909
845		0.0286505
844.5		0.0291185
844		0.0276516
843.5		0.029299
843		0.0314937
842.5		0.0280716
842		0.0293799
841.5		0.0290916
841		0.0313888
840.5		0.0292664
840		0.0298272
839.5		0.0292086
839		0.0294787
838.5		0.0299259
838		0.030495
837.5		0.0293739
837		0.02871
836.5		0.0301527
836		0.0290801
835.5		0.0308819
835		0.0284694
834.5		0.0296833
834		0.031067
833.5		0.0303511
833		0.031067
832.5		0.0299116
832		0.030523
831.5		0.0307065
831		0.0307249
830.5		0.0307892
830		0.0311288
829.5		0.0313714
829		0.0311817
828.5		0.0322773
828		0.0306651
827.5		0.0312936
827		0.0308857
826.5		0.0314616
826		0.0318204
825.5		0.0309823
825		0.0307293
824.5		0.031727
824		0.0320423
823.5		0.0318681
823		0.0324287
822.5		0.0327131
822		0.032509
821.5		0.0323482
821		0.0318459
820.5		0.0325859
820		0.0318363
819.5		0.0330868
819		0.0329
818.5		0.0323353
818		0.0330165
817.5		0.0332765
817		0.0317809
816.5		0.03336
816		0.0325219
815.5		0.0318979
815		0.0330297
814.5		0.0330868
814		0.0319
813.5		0.0326098
813		0.0316905
812.5		0.032967
812		0.0322839
811.5		0.0326163
811		0.0325805
810.5		0.0325284
810		0.0320808
809.5		0.0326054
809		0.0324097
808.5		0.0328033
808		0.0326967
807.5		0.0324162
807		0.0320872
806.5		0.0320192
806		0.0326228
805.5		0.0323676
805		0.0317286
804.5		0.0327738
804		0.0317619
803.5		0.0316158
803		0.0321518
802.5		0.0321903
802		0.0315243
801.5		0.0326739
801		0.031851
800.5		0.0316922
800		0.0317905
799.5		0.0319904
799		0.0310255
798.5		0.0325674
798		0.0316683
797.5		0.0319447
797		0.0312656
796.5		0.0310534
796		0.0324254
795.5		0.0308445
795		0.0321839
794.5		0.0308753
794		0.0314465
793.5		0.0313217
793		0.0313906
792.5		0.031072
792		0.0304243
791.5		0.0304148
791		0.0312407
790.5		0.0302486
790		0.03078
789.5		0.0309752
789		0.0308352
788.5		0.0308846
788		0.0313248
787.5		0.0302335
787		0.0308691
786.5		0.0315118
786		0.0308581
785.5		0.0313624
785		0.0300527
784.5		0.0310286
784		0.0303242
783.5		0.0305024
783		0.0303818
782.5		0.0307232
782		0.0293913
781.5		0.0298344
781		0.0301037
780.5		0.0292095
780		0.0306956
779.5		0.0298284
779		0.0292269
778.5		0.0302789
778		0.0284488
777.5		0.0304599
777		0.0290866
776.5		0.029702
776		0.0291658
775.5		0.028651
775		0.0296555
774.5		0.0291368
774		0.0298582
773.5		0.029104
773		0.0291658
772.5		0.028919
772		0.0247589
771.5		0.014766
771		0.079136
770.5		-0.0837728
770		0.146502
769.5		-0.13079
769		-0.038044
768.5		0.17146
768		-0.883395
767.5		0.168891
767		-0.0764566
766.5		-0.0731003
766		0.177268
765.5		-0.714641
765		0.155205
764.5		-0.0208313
764		-0.139146
763.5		0.184066
763		-0.539058
762.5		0.126469
762		0.0586186
761.5		-0.3098
761		0.184868
760.5		-0.352777
760		0.0755131
759.5		0.122264
759		-0.621187
758.5		0.176547
758		-0.203875
757.5		0.0207774
757		0.150696
756.5		-0.624379
