lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
345.5		1.56543
345		1.56442
344.5		1.56077
344		1.55967
343.5		1.55828
343		1.56127
342.5		1.54452
342		1.55204
341.5		1.54684
341		1.5403
340.5		1.54607
340		1.55144
339.5		1.53417
339		1.51977
338.5		1.53743
338		1.53611
337.5		1.53012
337		1.52234
336.5		1.50187
336		1.51469
335.5		1.50164
335		1.49268
334.5		1.49116
334		1.48552
333.5		1.48449
333		1.48177
332.5		1.48706
332		1.47001
331.5		1.47249
331		1.48436
330.5		1.4575
330		1.4662
329.5		1.45901
329		1.45118
328.5		1.43806
328		1.43141
327.5		1.43857
327		1.42818
326.5		1.43064
326		1.42249
325.5		1.42055
325		1.41284
324.5		1.41764
324		1.40389
323.5		1.39986
323		1.3973
322.5		1.39441
322		1.38743
321.5		1.36492
321		1.37003
320.5		1.36598
320		1.35743
319.5		1.35366
319		1.33738
318.5		1.33391
318		1.33092
317.5		1.32805
317		1.31524
316.5		1.30018
316		1.29196
315.5		1.2949
315		1.27549
314.5		1.26169
314		1.25886
313.5		1.25028
313		1.25516
312.5		1.2455
312		1.22037
311.5		1.2231
311		1.19586
310.5		1.20056
310		1.18768
309.5		1.16949
309		1.17567
308.5		1.16365
308		1.14983
307.5		1.12967
307		1.13261
306.5		1.12233
306		1.10148
305.5		1.08586
305		1.08103
304.5		1.06861
304		1.05654
303.5		1.04261
303		1.03368
302.5		1.02979
302		0.998549
301.5		1.00459
301		0.977334
300.5		0.968233
300		0.959602
299.5		0.950058
299		0.93161
298.5		0.913393
298		0.897933
297.5		0.887041
297		0.868163
296.5		0.85845
296		0.840688
295.5		0.829575
295		0.813612
294.5		0.795707
294		0.775947
293.5		0.768724
293		0.757814
292.5		0.739416
292		0.721326
291.5		0.702745
291		0.688549
290.5		0.676389
290		0.660839
289.5		0.639586
289		0.626459
288.5		0.613033
288		0.593524
287.5		0.576864
287		0.558169
286.5		0.540163
286		0.533925
285.5		0.516532
285		0.496687
284.5		0.486586
284		0.478591
283.5		0.453926
283		0.44317
282.5		0.426933
282		0.413719
281.5		0.398651
281		0.379605
280.5		0.368779
280		0.357599
279.5		0.342869
279		0.331261
278.5		0.316333
278		0.307532
277.5		0.290629
277		0.286231
276.5		0.275409
276		0.261579
275.5		0.252008
275		0.243371
274.5		0.234316
274		0.21909
273.5		0.212884
273		0.202636
272.5		0.196204
272		0.187533
271.5		0.176987
271		0.170572
270.5		0.161915
270		0.157046
269.5		0.148397
269		0.143005
268.5		0.134593
268		0.129734
267.5		0.125233
267		0.115743
266.5		0.111537
266		0.107575
265.5		0.102548
265		0.0947335
264.5		0.0939275
264		0.0884401
263.5		0.0826117
263		0.0798574
262.5		0.0759754
262		0.0721463
261.5		0.0680766
261		0.0660125
260.5		0.0628915
260		0.0598216
259.5		0.0582667
259		0.0537975
258.5		0.0509756
258		0.0490884
257.5		0.0472293
257		0.0452136
256.5		0.041525
