lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
809		1.0129
808.5		1.0147
808		1.011
807.5		1.01321
807		1.01369
806.5		1.01421
806		1.01371
805.5		1.01419
805		1.01631
804.5		1.01279
804		1.01219
803.5		1.01221
803		1.01298
802.5		1.0133
802		1.01028
801.5		1.01449
801		1.01542
800.5		1.01186
800		1.0129
799.5		1.0116
799		1.01177
798.5		1.01219
798		1.01159
797.5		1.01793
797		1.01299
796.5		1.01328
796		1.01327
795.5		1.01228
795		1.01429
794.5		1.01379
794		1.01358
793.5		1.01147
793		1.0147
792.5		1.01409
792		1.01511
791.5		1.01217
791		1.00975
790.5		1.01188
790		1.00926
789.5		1.01329
789		1.01247
788.5		1.01579
788		1.01437
787.5		1.01247
787		1.01439
786.5		1.01316
786		1.01404
785.5		1.01538
785		1.00876
784.5		1.01397
784		1.01546
783.5		1.01286
783		1.01679
782.5		1.01337
782		1.01365
781.5		1.01387
781		1.01366
780.5		1.01525
780		1.01306
779.5		1.01576
779		1.01476
778.5		1.01255
778		1.01457
777.5		1.01254
777		1.01275
776.5		1.01535
776		1.01274
775.5		1.01114
775		1.01578
774.5		1.01144
774		1.01508
773.5		1.01415
773		1.01384
772.5		1.01436
772		1.01263
771.5		1.01586
771		1.01244
770.5		1.01343
770		1.01535
769.5		1.01395
769		1.01295
768.5		1.01373
768		1.01144
767.5		1.01514
767		1.01223
766.5		1.01295
766		1.01605
765.5		1.01544
765		1.01052
764.5		1.01435
764		1.01165
763.5		1.01645
763		1.01282
762.5		1.01424
762		1.01344
761.5		1.01072
761		1.01334
760.5		1.01404
760		1.01375
759.5		1.01393
759		1.01421
758.5		1.01333
758		1.01222
757.5		1.01312
757		1.01203
756.5		1.01421
756		1.01303
755.5		1.01531
755		1.01312
754.5		1.01422
754		1.01229
753.5		1.01533
753		1.01373
752.5		1.01231
752		1.01401
751.5		1.01119
751		1.01361
750.5		1.01301
750		1.0141
749.5		1.01422
749		1.0112
748.5		1.0147
748		1.01361
747.5		1.01429
747		1.01651
746.5		1.01279
746		1.01421
745.5		1.01359
745		1.0122
744.5		1.01279
744		1.01139
743.5		1.0115
743		1.01487
742.5		1.01348
742		1.01447
741.5		1.01287
741		1.01227
740.5		1.01347
740		1.01336
739.5		1.01398
739		1.01147
738.5		1.01464
738		1.01405
737.5		1.01404
737		1.01255
736.5		1.01185
736		1.01413
735.5		1.01125
735		1.01284
734.5		1.01152
734		1.01351
733.5		1.01183
733		1.01351
732.5		1.012
732		1.01031
731.5		1.01248
731		1.01305
730.5		1.01445
