lambda		value

Calibration:
lambda:	800
Abs:	-0.0003

Data:
#
429		0.117434
428.5		0.116325
428		0.116365
427.5		0.116133
427		0.115719
426.5		0.115153
426		0.114525
425.5		0.114368
425		0.113851
424.5		0.113834
424		0.113375
423.5		0.113163
423		0.112909
422.5		0.11297
422		0.111688
421.5		0.112144
421		0.111454
420.5		0.110929
420		0.1113
419.5		0.110229
419		0.11021
418.5		0.109822
418		0.108662
417.5		0.109107
417		0.107978
416.5		0.10828
416		0.108144
415.5		0.107611
415		0.107381
414.5		0.106926
414		0.106825
413.5		0.106503
413		0.105591
412.5		0.106152
412		0.10514
411.5		0.105643
411		0.105115
410.5		0.104335
410		0.10468
409.5		0.103258
409		0.102905
408.5		0.102761
408		0.102927
407.5		0.102843
407		0.102017
406.5		0.102086
406		0.102086
405.5		0.100903
405		0.101287
404.5		0.10087
404		0.100392
403.5		0.100067
403		0.0997838
402.5		0.0996848
402		0.0997021
401.5		0.0992433
401		0.0989913
400.5		0.0982259
400		0.0982617
399.5		0.0985565
399		0.0974268
398.5		0.0969728
398		0.0969497
397.5		0.0966081
397		0.0967919
396.5		0.0964502
396		0.0966251
395.5		0.0959751
395		0.0955943
394.5		0.0960582
394		0.0948435
393.5		0.095475
393		0.0945398
392.5		0.0941406
392		0.0942724
391.5		0.0939482
391		0.0936353
390.5		0.0933393
390		0.0929357
389.5		0.0924447
389		0.0923252
388.5		0.0923128
388		0.0921231
387.5		0.0912944
387		0.0911485
386.5		0.0908474
386		0.0906834
385.5		0.0903896
385		0.0899491
384.5		0.0888665
384		0.0894328
383.5		0.0894016
383		0.0885591
382.5		0.0879601
382		0.0885175
381.5		0.0873862
381		0.0876764
380.5		0.0873178
380		0.0876435
379.5		0.0862276
379		0.0864474
378.5		0.086594
378		0.0858257
377.5		0.086232
377		0.0858511
376.5		0.085211
376		0.0851741
375.5		0.0852714
375		0.0848483
374.5		0.0853443
374		0.0845152
373.5		0.0851781
373		0.0841376
372.5		0.0843593
372		0.0850455
371.5		0.0827811
371		0.0833599
370.5		0.0833599
370		0.0833602
369.5		0.0827657
369		0.0826854
368.5		0.0822881
368		0.0823277
367.5		0.080973
367		0.0814988
366.5		0.0817011
366		0.0814997
365.5		0.0816772
365		0.0809364
364.5		0.0810264
364		0.0812313
363.5		0.0808953
363		0.0800427
362.5		0.0798849
362		0.0796379
361.5		0.0790851
361		0.0790652
360.5		0.0800435
360		0.0788841
359.5		0.0795244
359		0.0790546
358.5		0.0776868
358		0.0788946
357.5		0.0783242
357		0.0782268
356.5		0.0784057
356		0.0774796
355.5		0.0778074
355		0.0775049
354.5		0.0765841
354		0.0765769
353.5		0.0768134
353		0.0764279
352.5		0.0761163
352		0.0758569
351.5		0.0760546
351		0.0764156
350.5		0.0755759
350		0.0753589
349.5		0.0746979
349		0.0744886
348.5		0.073846
348		0.0728263
347.5		0.0741316
347		0.0736919
346.5		0.0732534
346		0.0724888
345.5		0.0715851
345		0.0724944
344.5		0.0724933
344		0.0724484
343.5		0.071153
343		0.0718735
342.5		0.0706614
342		0.071044
341.5		0.0705844
341		0.0695532
340.5		0.0704349
340		0.0689554
339.5		0.0675454
339		0.0670147
338.5		0.0680378
338		0.068248
337.5		0.0673183
337		0.0672303
336.5		0.0647386
336		0.0670347
335.5		0.0661207
335		0.0655277
334.5		0.0653764
334		0.0648103
333.5		0.0643588
333		0.0653343
332.5		0.0641666
332		0.0633714
331.5		0.0640104
331		0.0641676
330.5		0.0630826
330		0.0622912
329.5		0.0630575
329		0.0635095
328.5		0.0616854
328		0.0627899
327.5		0.0619794
327		0.0617365
326.5		0.0618779
326		0.0607628
325.5		0.0615082
325		0.0613413
324.5		0.0635632
324		0.0614297
323.5		0.0617933
323		0.0632802
322.5		0.0623221
322		0.0624721
321.5		0.0610466
321		0.0609052
320.5		0.0621048
320		0.0617164
319.5		0.0633193
319		0.0618966
318.5		0.063692
318		0.0622188
317.5		0.0634144
317		0.0634002
316.5		0.0637215
316		0.0658931
315.5		0.0661268
315		0.0671162
314.5		0.0663298
314		0.0676405
313.5		0.0676204
313		0.0696553
312.5		0.0699825
312		0.07184
311.5		0.0751875
311		0.0749461
310.5		0.079189
310		0.0773049
309.5		0.0794718
309		0.0819888
308.5		0.0846964
308		0.0882635
307.5		0.0906136
307		0.0930666
306.5		0.0955458
306		0.10002
305.5		0.100176
305		0.108599
304.5		0.108576
304		0.116052
303.5		0.126618
303		0.130928
302.5		0.13893
302		0.137876
301.5		0.173924
301		0.159789
300.5		0.17566
300		0.196728
299.5		0.19141
299		0.21346
298.5		0.204324
298		0.239185
297.5		0.289728
297		0.298057
296.5		0.315507
296		0.34427
295.5		0.426986
295		0.355517
294.5		0.395109
294		0.317709
293.5		0.358886
293		0.517628
292.5		0.531623
292		0.307413
291.5		0.0395343
291		0.114324
290.5		0.145091
290		0.333493
289.5		0.592373
289		0.208705
288.5		-0.183823
288		0.202475
287.5		0.467458
287		0.0375024
286.5		0.285555
286		0.0410635
285.5		0.548434
285		-0.0673938
284.5		0.0482092
284		1.07059
283.5		0.237272
283		-0.4489
282.5		-2.83709
282		0.164263
281.5		0.438228
281		0.362738
280.5		0.124208
280		0.00203287
279.5		-0.251995
279		-0.0412198
278.5		0.151689
278		0.0803789
277.5		0.147389
277		0.305698
276.5		-0.0400121
276		0.302915
275.5		-0.159451
275		-0.300867
274.5		0.529055
274		0.173482
273.5		0.233036
273		0.228417
272.5		0.363869
272		0.0427973
271.5		-0.159928
271		0.611071
270.5		0.0497327
270		0.887133
269.5		0.228382
269		-0.0894064
268.5		0.0741984
268		-0.0599298
267.5		0.866613
267		0.215212
266.5		-0.0717837
266		0.106646
265.5		0.179843
265		0.114368
264.5		0.251864
264		0.91546
263.5		0.401112
263		0.0419221
262.5		0.0380599
262		0.00654366
261.5		1.16751
261		-0.360847
260.5		0.270166
260		0.292455
259.5		0.223978
259		-1.03536
258.5		0.330049
258		-1.0379
257.5		0.406761
257		0.540322
256.5		-0.132202
256		-0.183077
255.5		0.384409
255		0.409184
254.5		0.112826
254		0.19053
253.5		-0.551727
253		0.0414846
252.5		0.0494871
252		-0.0181975
251.5		0.194365
251		-0.0140786
250.5		0.0172148
250		0.123735
249.5		-0.0515004
249		-1.90869
248.5		-0.0973097
248		0.322032
247.5		0.208272
247		0.0354179
246.5		-0.195264
246		-0.722008
245.5		-7.20901
245		0.15754
244.5		-0.108946
244		-1.059
243.5		0.147368
243		0.0532841
242.5		0.044822
242		0.520791
241.5		0.0370405
241		-0.185962
240.5		-0.524679
240		0.0393822
239.5		0.142216
239		-0.0461011
238.5		0.154381
238		-0.325135
237.5		-9.84425
237		0.233196
236.5		0.498822
236		0.00382475
235.5		0.187703
235		-0.0399437
234.5		0.155968
234		-0.0695936
233.5		0.305154
233		0.0507504
232.5		0.00507313
232		-0.0457673
231.5		0.646002
231		0.0814027
230.5		6.75148
230		0.164539
229.5		-0.0465899
229		-0.0315143
228.5		-0.114695
228		0.106581
227.5		0.411616
227		0.359491
226.5		-0.362264
226		-0.605059
225.5		-0.263254
225		0.00585566
224.5		-0.129812
224		0.0232754
223.5		-0.101629
223		0.203027
222.5		-0.0691862
222		0.0118821
221.5		0.0230341
221		-3.31614
220.5		0.016757
220		-0.0943738
219.5		0
219		-0.0604064
218.5		-0.932264
218		-0.0101183
217.5		-0.0222171
217		0.0931788
216.5		-0.335363
216		0.248846
215.5		0.124952
215		0.145983
214.5		-0.0349338
214		0.575787
213.5		-0.00883138
213		0.0814623
212.5		0.263374
212		0.187252
211.5		0.705033
211		-0.0739199
210.5		-0.256712
210		0.0101308
209.5		-1.84666
209		1.98512
208.5		0.0754546
208		-0.0570738
207.5		0.175129
207		-0.603893
206.5		0
206		0.0616581
205.5		0.0958344
205		0.153124
204.5		0.742983
204		1.22963
203.5		0.387121
203		0.314448
202.5		0.0107149
202		0.0470511
